timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
9/7/2022,376.423128,405.651768,367.863312,398.831752,54.09,58.29,52.86,57.31,791215.198,791215.198
9/6/2022,420.266088,436.620208,375.7968,376.562312,60.39,62.74,54,54.11,893919.423,893919.423
9/5/2022,423.81528,428.895496,412.3326,420.266088,60.9,61.63,59.25,60.39,550152.845,550152.845
9/4/2022,418.59588,424.441608,407.878712,423.81528,60.15,60.99,58.61,60.9,416674.079,416674.079
9/3/2022,424.441608,433.071016,414.281176,418.59588,60.99,62.23,59.53,60.15,604642.95,604642.95
9/2/2022,400.780328,434.95,393.125208,424.441608,57.59,62.5,56.49,60.99,970963.365,970963.365
9/1/2022,374.613736,402.380944,370.159848,400.710736,53.83,57.82,53.19,57.58,746451.633,746451.633
8/31/2022,368.907192,384.565392,368.907192,374.683328,53.01,55.26,53.01,53.84,441087.366,441087.366
8/30/2022,388.184176,391.455,360.556152,368.907192,55.78,56.25,51.81,53.01,505556.585,505556.585
8/29/2022,371.760464,394.58664,365.497184,388.32336,53.42,56.7,52.52,55.8,635767.414,635767.414
8/28/2022,368.907192,389.7152,365.149224,371.690872,53.01,56,52.47,53.41,571920.844,571920.844
8/27/2022,366.680248,372.178016,359.303496,368.907192,52.69,53.48,51.63,53.01,342396.436,342396.436
8/26/2022,394.029904,405.790952,362.435136,366.610656,56.62,58.31,52.08,52.68,663761.061,663761.061
8/25/2022,392.986024,400.362776,388.462544,394.099496,56.47,57.53,55.82,56.63,379154.499,379154.499
8/24/2022,397.37032,401.476248,386.653152,392.916432,57.1,57.69,55.56,56.46,437641.062,437641.062
8/23/2022,398.275016,401.8938,374.961696,397.231136,57.23,57.75,53.88,57.08,562176.705,562176.705
8/22/2022,387.349072,399.80604,363.687792,398.205424,55.66,57.45,52.26,57.22,877776.632,877776.632
8/21/2022,376.562312,389.7152,374.40496,387.418664,54.11,56,53.8,55.67,377261.077,377261.077
8/20/2022,375.866392,387.070704,366.332288,376.49272,54.01,55.62,52.64,54.1,651478.682,651478.682
8/19/2022,417.760776,418.874248,370.646992,375.727208,60.03,60.19,53.26,53.99,807381.053,807381.053
8/18/2022,421.170784,429.591416,412.889336,417.691184,60.52,61.73,59.33,60.02,422084.3,422084.3
8/17/2022,426.738144,450.538608,415.255464,421.170784,61.32,64.74,59.67,60.52,718429.134,718429.134
8/16/2022,422.145072,429.869784,417.482408,426.807736,60.66,61.77,59.99,61.33,367330.078,367330.078
8/15/2022,439.334296,454.574944,415.046688,422.214664,63.13,65.32,59.64,60.67,521249.361,521249.361
8/14/2022,444.066552,458.193728,434.045304,439.403888,63.81,65.84,62.37,63.14,453041.878,453041.878
8/13/2022,437.594496,456.941072,435.854696,443.99696,62.88,65.66,62.63,63.8,502527.314,502527.314
8/12/2022,430.356928,438.986336,422.145072,437.594496,61.84,63.08,60.66,62.88,361467.843,361467.843
8/11/2022,428.547536,441.770016,427.851616,430.356928,61.58,63.48,61.48,61.84,451609.23,451609.23
8/10/2022,411.63668,433.90612,399.597264,428.617128,59.15,62.35,57.42,61.59,683606.931,683606.931
8/9/2022,435.576328,437.455312,405.02544,411.706272,62.59,62.86,58.2,59.16,467966.92,467966.92
8/8/2022,425.276712,446.015128,423.11936,435.715512,61.11,64.09,60.8,62.61,403958.239,403958.239
