timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
7/14/2022,141047.1613,145683.45,136733.8159,143514.5092,20234.87,20900,19616.07,20588.84,174809.217,174809.217
7/13/2022,134748.6872,141965.455,131818.7073,141047.1613,19331.28,20366.61,18910.94,20234.87,209250.2489,209250.2489
7/12/2022,139156.3435,139824.1871,134112.42,134731.0519,19963.61,20059.42,19240,19328.75,139506.4586,139506.4586
7/11/2022,145412.3673,145463.7398,138540.2907,139156.3435,20861.11,20868.48,19875.23,19963.61,137535.4072,137535.4072
7/10/2022,150508.0816,150616.1243,143975.6775,145421.8471,21592.15,21607.65,20655,20862.47,192188.2156,192188.2156
7/9/2022,150526.2049,153211.59,148625.8375,150505.851,21594.75,21980,21322.12,21591.83,178417.8447,178417.8447
7/8/2022,150736.9928,157027.0326,147699.7368,150526.2049,21624.99,22527.37,21189.26,21594.75,403081.5735,403081.5735
7/7/2022,143344.917,152222.4761,141164.3354,150736.9231,20564.51,21838.1,20251.68,21624.98,85014.58261,85014.58261
7/6/2022,140635.6927,144116.621,137745.7931,143344.917,20175.84,20675.22,19761.25,20564.51,82439.5808,82439.5808
7/5/2022,141059.9871,144637.875,134561.3202,140635.623,20236.71,20750,19304.4,20175.83,96041.13756,96041.13756
7/4/2022,134640.993,141877.6267,132825.0384,141059.9871,19315.83,20354.01,19055.31,20236.71,74814.04601,74814.04601
7/3/2022,134201.7818,136953.8049,130912.9605,134640.993,19252.82,19647.63,18781,19315.83,51087.46631,51087.46631
7/2/2022,134389.8459,135697.442,132279.2482,134201.7121,19279.8,19467.39,18977.01,19252.81,46180.3021,46180.3021
7/1/2022,139007.1748,145811.3587,132265.2375,134389.8459,19942.21,20918.35,18975,19279.8,111844.5949,111844.5949
6/30/2022,140267.3715,140658.2771,129832.533,139007.1748,20123,20179.08,18626,19942.21,93846.64806,93846.64806
6/29/2022,141370.6622,142423.4169,138398.7199,140267.4412,20281.28,20432.31,19854.92,20123.01,77309.04379,77309.04379
6/28/2022,144586.0842,147858.9431,140818.1107,141370.7319,20742.57,21212.1,20202.01,20281.29,63801.0832,63801.0832
6/27/2022,146645.9366,150143.5244,142964.955,144586.0145,21038.08,21539.85,20510,20742.56,64475.0013,64475.0013
6/26/2022,149804.2702,152570.304,146134.6505,146645.8669,21491.18,21888,20964.73,21038.07,53278.10464,53278.10464
6/25/2022,148037.2484,150663.8723,145729.5947,149804.3399,21237.68,21614.5,20906.62,21491.19,51431.67794,51431.67794
6/24/2022,147148.0915,150272.8969,144545.3068,148037.3181,21110.12,21558.41,20736.72,21237.69,77430.36622,77430.36622
6/23/2022,139326.354,148004.6265,138643.7329,147148.1612,19988,21233,19890.07,21110.13,83127.08716,83127.08716
6/22/2022,144453.2265,145683.45,137810.34,139326.2843,20723.51,20900,19770.51,19987.99,92133.97938,92133.97938
6/21/2022,143410.37,151420.1715,141838.5222,144453.2962,20573.9,21723,20348.4,20723.52,104371.0749,104371.0749
6/20/2022,143411.067,147007.845,136879.9176,143410.3002,20574,21090,19637.03,20573.89,109028.9415,109028.9415
6/19/2022,132235.8917,145097.5795,125193.0379,143411.067,18970.79,20815.95,17960.41,20574,128320.876,128320.876
6/18/2022,142677.8401,144931.0542,122834.151,132235.8917,20468.81,20792.06,17622,18970.79,196441.6555,196441.6555
6/17/2022,142202.3823,148927.7298,141129.3435,142677.8401,20400.6,21365.43,20246.66,20468.81,86694.33663,86694.33663
6/16/2022,157419.8203,160291.736,141027.156,142207.3314,22583.72,22995.73,20232,20401.31,99673.59429,99673.59429
6/15/2022,154301.9156,158927.4,140188.0472,157419.8203,22136.42,22800,20111.62,22583.72,200774.4935,200774.4935
6/14/2022,156733.5745,162850.955,145307.043,154301.8459,22485.27,23362.88,20846,22136.41,187201.6467,187201.6467
6/13/2022,185237.7614,187477.4527,152833.5798,156748.4914,26574.53,26895.84,21925.77,22487.41,254611.035,254611.035
6/12/2022,198134.4411,198972.6437,185136.48,185237.7614,28424.71,28544.96,26560,26574.53,92474.59881,92474.59881
6/11/2022,202784.8798,205214.3779,195870.9803,198134.3714,29091.87,29440.41,28099.99,28424.7,65901.39895,65901.39895
6/10/2022,209881.2671,211783.3074,201098.925,202784.9495,30109.93,30382.8,28850,29091.88,76204.2498,76204.2498
6/9/2022,210542.3493,213994.35,208725.3491,209881.2671,30204.77,30700,29944.1,30109.93,46291.1865,46291.1865
6/8/2022,216959.0431,218366.387,208026.7655,210542.3493,31125.32,31327.22,29843.88,30204.77,68542.61276,68542.61276
6/7/2022,218686.1936,220195.3068,203670.7607,216959.1128,31373.1,31589.6,29218.96,31125.33,110674.5166,110674.5166
6/6/2022,208551.7836,221422.3936,208349.8482,218686.1936,29919.2,31765.64,29890.23,31373.1,68836.92456,68836.92456
6/5/2022,208167.2211,210432.4245,205848.7631,208551.8533,29864.03,30189,29531.42,29919.21,23139.9281,23139.9281
6/4/2022,207025.3138,209037.488,205525.1925,208167.2908,29700.21,29988.88,29485,29864.04,25617.90113,25617.90113
6/3/2022,212270.0574,213987.3795,204112.6904,207025.3138,30452.63,30699,29282.36,29700.21,54067.44727,54067.44727
6/2/2022,207761.6077,213917.6745,206288.8108,212269.9877,29805.84,30689,29594.55,30452.62,56961.42928,56961.42928
6/1/2022,221669.219,222937.2924,204242.6205,207761.538,31801.05,31982.97,29301,29805.83,103395.6338,103395.6338
5/31/2022,221203.4502,225837.2295,217479.6697,221669.1493,31734.23,32399,31200.01,31801.04,62433.11632,62433.11632
5/30/2022,205407.3911,224603.451,204233.0012,221203.3805,29468.1,32222,29299.62,31734.22,96785.9476,96785.9476
5/29/2022,202362.8858,206241.6205,201023.7133,205407.3911,29031.33,29587.78,28839.21,29468.1,27567.34764,27567.34764
5/28/2022,199564.0906,203998.653,198310.725,202362.8858,28629.81,29266,28450,29031.33,34479.35127,34479.35127
5/27/2022,203548.0102,204916.389,197145.9545,199564.0209,29201.35,29397.66,28282.9,28629.8,90998.5201,90998.5201
5/26/2022,205923.4869,208324.8241,195310.343,203548.0102,29542.14,29886.64,28019.56,29201.35,94581.65463,94581.65463
5/25/2022,206707.2499,210674.5797,204195.2908,205923.5566,29654.58,30223.74,29294.21,29542.15,59537.38659,59537.38659
5/24/2022,202905.2604,208040.5671,199837.2645,206707.2499,29109.14,29845.86,28669,29654.58,59442.96036,59442.96036
5/23/2022,211163.8391,213788.79,201212.8927,202905.3301,30293.93,30670.51,28866.35,29109.15,63901.49932,63901.49932
