timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
7/21/2022,1054.3188,1066.14944,1014.65136,1051.53512,151.5,153.2,145.8,151.1,170211.11,170211.11
7/20/2022,1018.13096,1068.2372,995.1656,1054.3188,146.3,153.5,143,151.5,149618.706,149618.706
7/19/2022,1022.30648,1036.9208,972.89616,1018.13096,146.9,149,139.8,146.3,150812.792,150812.792
7/18/2022,946.4512,1036.9208,944.36344,1022.30648,136,149,135.7,146.9,117408.743,117408.743
7/17/2022,966.63288,989.59824,933.22872,946.4512,138.9,142.2,134.1,136,68752.111,68752.111
7/16/2022,966.63288,1009.084,942.9716,966.63288,138.9,145,135.5,138.9,111834.237,111834.237
7/15/2022,933.22872,984.7268,922.094,965.93696,134.1,141.5,132.5,138.8,121146.968,121146.968
7/14/2022,864.33264,939.492,857.37344,932.5328,124.2,135,123.2,134,74734.366,74734.366
7/13/2022,856.67752,876.8592,818.40192,864.33264,123.1,126,117.6,124.2,73515.81,73515.81
7/12/2022,883.12248,900.52048,854.58976,856.67752,126.9,129.4,122.8,123.1,77227.821,77227.821
7/11/2022,902.60824,925.5736,874.07552,883.8184,129.7,133,125.6,127,165930.588,165930.588
7/10/2022,884.51432,903.30416,839.27952,903.30416,127.1,129.8,120.6,129.8,79923.956,79923.956
7/9/2022,871.29184,899.12864,868.50816,885.21024,125.2,129.2,124.8,127.2,50922.191,50922.191
7/8/2022,907.47968,931.14096,869.9,871.98776,130.4,133.8,125,125.3,79658.706,79658.706
7/7/2022,873.3796,915.1348,871.29184,907.47968,125.5,131.5,125.2,130.4,91731.3,91731.3
7/6/2022,853.19792,883.12248,842.0632,874.07552,122.6,126.9,121,125.6,75684.054,75684.054
7/5/2022,862.9408,873.3796,825.36112,853.19792,124,125.5,118.6,122.6,91636.653,91636.653
7/4/2022,810.7468,866.4204,800.308,862.9408,116.5,124.5,115,124,82904.679,82904.679
7/3/2022,807.96312,820.48968,789.8692,811.44272,116.1,117.9,113.5,116.6,59238.924,59238.924
7/2/2022,803.7876,829.53664,787.78144,807.2672,115.5,119.2,113.2,116,88343.861,88343.861
7/1/2022,787.78144,818.40192,771.07936,803.09168,113.2,117.6,110.8,115.4,80110.97,80110.97
6/30/2022,828.1448,833.01624,751.5936,787.08552,119,119.7,108,113.1,85513.583,85513.583
6/29/2022,818.40192,870.59592,812.83456,828.1448,117.6,125.1,116.8,119,106704.54,106704.54
6/28/2022,838.5836,858.06936,807.2672,818.40192,120.5,123.3,116,117.6,82380.309,82380.309
6/27/2022,871.98776,914.43888,833.01624,837.88768,125.3,131.4,119.7,120.4,89605.03,89605.03
6/26/2022,886.60208,933.92464,867.81224,871.98776,127.4,134.2,124.7,125.3,81204.138,81204.138
6/25/2022,881.03472,892.86536,842.0632,886.60208,126.6,128.3,121,127.4,56355.308,56355.308
6/24/2022,853.89384,897.04088,852.502,881.03472,122.7,128.9,122.5,126.6,80778.313,80778.313
6/23/2022,773.86304,855.9816,770.38344,853.89384,111.2,123,110.7,122.7,61630.637,61630.637
6/22/2022,827.44888,827.44888,771.77528,773.86304,118.9,118.9,110.9,111.2,78960.907,78960.907
6/21/2022,815.61824,872.68368,805.17944,828.1448,117.2,125.4,115.7,119,113643.831,113643.831
6/20/2022,796.8284,821.1856,755.0732,816.31416,114.5,118,108.5,117.3,105293.428,105293.428
